prediction_snapshot_id,prediction_timestamp,model_bundle_id,model_candidate_id,model_version,policy_version,student_source_reference,input_snapshot_timestamp,predicted_class,class_scores,ensemble_seed_predictions,ensemble_seed_disagreement,predictive_entropy,max_model_score,r0_reference_class,n0_r0_agreement,feature_contract_hash,preprocessor_hash,checkpoint_bundle_hash,r0,g1_g2_feature_snapshot_hash
cc1e4bc7959672c8e6d72bea,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:190,2026-07-14T17:56:07.790870+00:00,1,"[0.018003489992525996, 0.9702407616319532, 0.01175574837552086]","[[0.0205729909687419, 0.9539483288106448, 0.0254786802206131], [0.0203257231950657, 0.9684912453391844, 0.0111830314657499], [0.0108107764424912, 0.9834096276034008, 0.0057795959541079], [0.0300179731666621, 0.9581702726363684, 0.0118117541969694], [0.0082899861896691, 0.9871843337701668, 0.004525680040164]]",0.0,0.15387105123428219,0.9702407616319532,1,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",61d9ffe0fcd086288bbc63cef2a45fad6353c34b5fb32652e63c57f6e10bba3c
d6641f27c897192ca1392fea,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:191,2026-07-14T17:56:07.790870+00:00,0,"[0.8621735211879556, 0.13754361304070165, 0.00028286577134273283]","[[0.832519501156894, 0.167419826958717, 6.067188438896425e-05], [0.7990444406509885, 0.2005368050199453, 0.0004187543290662], [0.9115832467998932, 0.0878654107225443, 0.0005513424775626], [0.8845025270236525, 0.1153527348452074, 0.00014473813114], [0.8832178903083499, 0.1165432876570942, 0.0002388220345559]]",0.0,0.403031378275656,0.8621735211879556,0,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",e370f2ac5c9653f07973ee9fd594e60223ad4b4e4f5cf2e43511e81644a1100e
39546424f68a5889dc2a270b,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:192,2026-07-14T17:56:07.790870+00:00,0,"[0.9198622080906576, 0.07637083420509201, 0.00376695770425022]","[[0.8870825136358843, 0.1103206272526991, 0.0025968591114164], [0.934221031456769, 0.058186561004693, 0.0075924075385378], [0.920639362503578, 0.0765359920589056, 0.0028246454375163], [0.958710584644177, 0.0405382850237724, 0.0007511303320504], [0.8986575482128798, 0.0962727056853899, 0.0050697461017302]]",0.0,0.29430017789922347,0.9198622080906576,0,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",ea5733cefaf4d27212fb77b7f85ba7c40225b31400646cbf0e5f4cca75f24ff4
c5730077a59a0ab020fbbdf3,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:194,2026-07-14T17:56:07.790870+00:00,1,"[0.003475833609156, 0.6614020373020544, 0.33512212908878947]","[[0.0020304707351703, 0.5654245227959915, 0.4325450064688381], [0.0029485436049916, 0.4299170453679206, 0.5671344110270878], [0.005008041858673, 0.6334882974624634, 0.3615036606788635], [0.0041743646140853, 0.8560141085829369, 0.1398115268029777], [0.0032177472328598, 0.8221662123009597, 0.1746160404661804]]",0.2,0.6594748331880957,0.6614020373020544,1,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",30e024444379ee18d16461f0b58b8cd1c3f9cf4bb6cd5140ad5a6b032fd7b1d0
1ab27d0cc4d2e538dac9b5f7,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:195,2026-07-14T17:56:07.790870+00:00,2,"[0.0010393475954475, 0.22857123224519044, 0.770389420159362]","[[0.0002052971095867, 0.1316634858595231, 0.8681312170308901], [0.0023873473210629, 0.2775193064997011, 0.7200933461792359], [0.0002818515360719, 0.2094083585622175, 0.7903097899017105], [0.0011999749926391, 0.1896348093172608, 0.8091652156900999], [0.0011222670178769, 0.3346302009872498, 0.6642475319948732]]",0.0,0.5454525457989233,0.770389420159362,2,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",c24444cd94f078e992d13e52a77cdea4089fe481d9f20b6021873316c0d98871
e39f3636f5aa9317acf5a63c,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:196,2026-07-14T17:56:07.790870+00:00,2,"[0.0046640156838968, 0.07970345962357821, 0.9156325246925249]","[[0.0038974679399001, 0.0819849984563642, 0.9141175336037356], [0.0075298565108911, 0.0923027529740244, 0.9001673905150843], [0.0049766351222648, 0.065047238990991, 0.9299761258867442], [0.0020853186381093, 0.0648950065875556, 0.933019674774335], [0.0048308002083187, 0.0942873011089558, 0.9008818986827254]]",0.0,0.3073451756852784,0.9156325246925249,2,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",a635f5d1e0db172e15e4512626090e5712cbfe123e044b96de027bae28a16bb7
e1587fa52616713d1504d9b7,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:197,2026-07-14T17:56:07.790870+00:00,0,"[0.5923310941033354, 0.4070627715080005, 0.0006061343886639799]","[[0.4744480165204884, 0.5253914498241121, 0.0001605336553994], [0.5617309424561477, 0.4374982283624617, 0.0007708291813904], [0.6670350562076613, 0.3316980366820437, 0.0012669071102949], [0.5969064025830322, 0.4026976682228623, 0.0003959291941054], [0.6615350527493473, 0.3380284744485228, 0.0004364728021298]]",0.2,0.6805511612995161,0.5923310941033354,0,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",94ed498642a9faa565831289306f758de5c0c0e575bedac63bafd08f32aceecb
7ba19bb632f6041fd5559a4a,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:199,2026-07-14T17:56:07.790870+00:00,0,"[0.5530394413290486, 0.4457228103540962, 0.0012377483168552]","[[0.4268823793495809, 0.5713781026599256, 0.0017395179904935], [0.5940104866078043, 0.404671548742351, 0.0013179646498445], [0.7130856332176186, 0.2859421299512816, 0.0009722368310997], [0.4711248602418774, 0.5273941188104827, 0.0014810209476398], [0.5600938472283613, 0.4392281516064401, 0.0006780011651985]]",0.4,0.696035567321642,0.5530394413290486,0,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",94ed498642a9faa565831289306f758de5c0c0e575bedac63bafd08f32aceecb
231cb13563a229335dfd5a69,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:200,2026-07-14T17:56:07.790870+00:00,2,"[0.0021532371973836404, 0.09180143501703442, 0.9060453277855819]","[[0.0001788380696374, 0.0161867247765595, 0.983634437153803], [0.0001714390623471, 0.0117831953160677, 0.9880453656215852], [0.0010979588125233, 0.0787757443696622, 0.9201262968178144], [0.0001583626505006, 0.0147104805715394, 0.98513115677796], [0.0091595873919098, 0.3375510300513433, 0.6532893825567467]]",0.0,0.3218518969787296,0.9060453277855819,2,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",57102c8689e1aec7fe6b7ba4dc5bb3c060e3787a817848e545f9d39ab2932405
00adfd75e32e34b3d2b1a157,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:201,2026-07-14T17:56:07.790870+00:00,1,"[0.33600086046923205, 0.658752101692346, 0.00524703783842186]","[[0.1653095511107189, 0.831123484999353, 0.0035669638899281], [0.1635278321346544, 0.8344717493145813, 0.0020004185507641], [0.4967284189853788, 0.4999618517468729, 0.0033097292677483], [0.2727563133341606, 0.7250367536390907, 0.0022069330267486], [0.5816821867812477, 0.4031666687618319, 0.0151511444569202]]",0.2,0.6689723210000105,0.658752101692346,1,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",02a0deae8121e06a3e1022cb54f8779d9d8c32e039f888a8071f02f10f673462
b599ede538063daf54a49754,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:202,2026-07-14T17:56:07.790870+00:00,0,"[0.570670644204955, 0.42490729844873715, 0.00442205734630782]","[[0.6486708844524273, 0.3498602064036072, 0.0014689091439655], [0.4304175846281943, 0.568353437163969, 0.0012289782078366], [0.6650688016682179, 0.3328242284437573, 0.0021069698880247], [0.5629407346345042, 0.4359411735800025, 0.0011180917854931], [0.5462552156414311, 0.4375574466523496, 0.0161873377062192]]",0.2,0.7077578303939871,0.570670644204955,0,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",94ed498642a9faa565831289306f758de5c0c0e575bedac63bafd08f32aceecb
02b1cf442e7a3d946f80e82d,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:203,2026-07-14T17:56:07.790870+00:00,0,"[0.9481520475042112, 0.05109511495175414, 0.0007528375440344201]","[[0.9815860735620716, 0.018184379382223, 0.0002295470557052], [0.9584514768390152, 0.0414038770703326, 0.0001446460906522], [0.9546750455847592, 0.0446902395738365, 0.0006347148414043], [0.9486935494055564, 0.0511952481713611, 0.0001112024230824], [0.8973540921296544, 0.1000018305610175, 0.002644077309328]]",0.0,0.20785441234671817,0.9481520475042112,0,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",76c41291bf5ef9959e3199d0d8d214dc7c5757ac7bf51a90d42a4a3f0c61cddd
8ba79b026c4e0c036cd0cb0f,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:205,2026-07-14T17:56:07.790870+00:00,1,"[0.47158143014645787, 0.5268950818099312, 0.00152348804361094]","[[0.4001977561884171, 0.5986714094077279, 0.001130834403855], [0.6890018428340142, 0.3095775475447428, 0.0014206096212429], [0.4770691535872832, 0.5216761385679407, 0.001254707844776], [0.3020578328142334, 0.69487332479285, 0.0030688423929165], [0.4895805653083415, 0.5096769887363941, 0.0007424459552643]]",0.2,0.7019630775536878,0.5268950818099312,0,False,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",d524ab8b04127ec32bf5255fccdcdf24b9d6e4880a7680faaa44352b4b913fab
81ea1ce4d8dba8e5d96cbce8,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:206,2026-07-14T17:56:07.790870+00:00,0,"[0.9463405928076712, 0.053485695590309336, 0.00017371160201927238]","[[0.9540527273226718, 0.0459222188400097, 2.5053837318567088e-05], [0.8926687617698362, 0.1070366627602485, 0.0002945754699151], [0.965357687670987, 0.0343129250534238, 0.0003293872755892], [0.9595810922285616, 0.0403515479370384, 6.735983439989476e-05], [0.9600426950463, 0.0398051233608263, 0.0001521815928736]]",0.0,0.21032164865475755,0.9463405928076712,0,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",cd8b7b40d50905c718fbf676bcca0db813c42da4cf3d2e9c31a756335179c48d
b9989b09972bd22a9e3ba462,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:207,2026-07-14T17:56:07.790870+00:00,1,"[0.02202755817265772, 0.9541412904315436, 0.02383115139579852]","[[0.0043860260160225, 0.9851491753389406, 0.0104647986450367], [0.0049870250504714, 0.9876429532405188, 0.0073700217090096], [0.0160176342574935, 0.972820391225606, 0.0111619745169005], [0.0053477982049195, 0.9870404771158926, 0.0076117246791877], [0.0793993073343817, 0.8380534552367601, 0.0825472374288581]]",0.0,0.21788736779072876,0.9541412904315436,1,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",61d9ffe0fcd086288bbc63cef2a45fad6353c34b5fb32652e63c57f6e10bba3c
8d1502c5d123f38125700b69,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:208,2026-07-14T17:56:07.790870+00:00,0,"[0.570670644204955, 0.42490729844873715, 0.00442205734630782]","[[0.6486708844524273, 0.3498602064036072, 0.0014689091439655], [0.4304175846281943, 0.568353437163969, 0.0012289782078366], [0.6650688016682179, 0.3328242284437573, 0.0021069698880247], [0.5629407346345042, 0.4359411735800025, 0.0011180917854931], [0.5462552156414311, 0.4375574466523496, 0.0161873377062192]]",0.2,0.7077578303939871,0.570670644204955,0,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",94ed498642a9faa565831289306f758de5c0c0e575bedac63bafd08f32aceecb
d9ef10d86cfed80949616c4e,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:209,2026-07-14T17:56:07.790870+00:00,0,"[0.920761028060159, 0.07908491140401544, 0.0001540605358253905]","[[0.9471040010534266, 0.0528222447524443, 7.375419412902022e-05], [0.9416922118368748, 0.0581042045179298, 0.0002035836451953], [0.9473819260694724, 0.0525142785076949, 0.0001037954228327], [0.8421602487099554, 0.1575098268768675, 0.000329924413177], [0.9254667526310664, 0.0744740023651407, 5.92450037929323e-05]]",0.0,0.27802242294828067,0.920761028060159,0,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",cd8b7b40d50905c718fbf676bcca0db813c42da4cf3d2e9c31a756335179c48d
cc82d07e8de6aff176a2d5e2,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:210,2026-07-14T17:56:07.790870+00:00,0,"[0.8302958260646733, 0.16934349625287184, 0.00036067768245482]","[[0.8373201254041853, 0.1624315931430051, 0.0002482814528094], [0.8975531726868811, 0.1020662442524907, 0.0003805830606282], [0.8759023149750513, 0.1238351855118801, 0.0002624995130685], [0.6982784715680248, 0.3009596103652185, 0.0007619180667565], [0.8424250456892236, 0.1574248479917648, 0.0001501063190115]]",0.0,0.45799667521237647,0.8302958260646733,0,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",e370f2ac5c9653f07973ee9fd594e60223ad4b4e4f5cf2e43511e81644a1100e
a48e1f4b5db89b380e74012a,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:212,2026-07-14T17:56:07.790870+00:00,1,"[0.014353709188805621, 0.9591002402176505, 0.02654605059354394]","[[0.0097706061257752, 0.9579062549391236, 0.0323231389351012], [0.0207528527439518, 0.9417908174138688, 0.0374563298421794], [0.0094745041342048, 0.967309925510052, 0.0232155703557432], [0.0167211299408067, 0.9710256871690888, 0.0122531828901043], [0.0150494529992896, 0.9574685160561188, 0.0274820309445916]]",0.0,0.19729751213947827,0.9591002402176505,1,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",b38b73e5a80e7c9d9c69582c6365708b16a073e3f37743928c2ae0515dc56ff2
4b449726fb5c1b60de247b32,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:213,2026-07-14T17:56:07.790870+00:00,0,"[0.9488724927976582, 0.050937570635462136, 0.00018993656687959834]","[[0.9475757928274772, 0.0523925638987457, 3.164327377694178e-05], [0.900773684468646, 0.0989000701264492, 0.0003262454049049], [0.9658050118003676, 0.0338276465489187, 0.0003673416507136], [0.9656246137648234, 0.0343112380833976, 6.414815177884986e-05], [0.9645833611269768, 0.0352563345197995, 0.0001603043532237]]",0.0,0.2030741839863196,0.9488724927976582,0,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",4ff7b436eaf07a8a7670016464aab10623c46050c131fc3d9de00efb4a022897
1a06b30945a2984a7bab168d,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:215,2026-07-14T17:56:07.790870+00:00,2,"[0.00097397925633736, 0.148796190732645, 0.8502298300110176]","[[0.0003473177592369, 0.0868548477449735, 0.9127978344957896], [0.000627997899896, 0.0752931737855281, 0.9240788283145758], [0.0015362831960514, 0.1738963315638346, 0.8245673852401139], [0.001130353714133, 0.1864436955145301, 0.8124259507713368], [0.0012279437123695, 0.2214929050543586, 0.7772791512332718]]",0.0,0.4281854631833685,0.8502298300110176,2,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",c24444cd94f078e992d13e52a77cdea4089fe481d9f20b6021873316c0d98871
f49af0cfba38cc88b0112827,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:216,2026-07-14T17:56:07.790870+00:00,0,"[0.9537803145233156, 0.04613369931230956, 8.598616437488195e-05]","[[0.9733439811875212, 0.0266207332028007, 3.528560967810163e-05], [0.9595681815025812, 0.0402957614192981, 0.0001360570781206], [0.9675191738493528, 0.0324207994633445, 6.0026687302575846e-05], [0.9100314756670048, 0.0897991502412307, 0.0001693740917644], [0.9584387604101174, 0.0415320522348738, 2.9187355008732294e-05]]",0.0,0.18785667336283793,0.9537803145233156,0,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",73a9a5c566aa40b8ba49e832458da6c354279480e9311e5c9544fbb05560f97f
8150fe2d547bada8a2de7f87,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:217,2026-07-14T17:56:07.790870+00:00,0,"[0.9535998965434122, 0.04148913822471384, 0.004910965231874021]","[[0.91845742795339, 0.0774054360969639, 0.0041371359496458], [0.956151184748436, 0.0360755286102866, 0.0077732866412775], [0.9641313986209192, 0.0317197938632941, 0.0041488075157867], [0.9732240540527636, 0.0255246410229309, 0.0012513049243054], [0.9560354173415516, 0.0367202915300937, 0.0072442911283547]]",0.0,0.203446525652803,0.9535998965434122,0,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",73a9a5c566aa40b8ba49e832458da6c354279480e9311e5c9544fbb05560f97f
88207854666d621a90da5a40,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:219,2026-07-14T17:56:07.790870+00:00,1,"[0.3024474317420468, 0.6965492685813992, 0.0010032996765540199]","[[0.1770471486972879, 0.822629095751873, 0.0003237555508389], [0.3250252510029339, 0.6736675326751, 0.0013072163219659], [0.3490005949972993, 0.6490058750839495, 0.0019935299187512], [0.2248449238847349, 0.7744301176064611, 0.0007249585088039], [0.4363192401279779, 0.5630137217896117, 0.0006670380824102]]",0.0,0.6204922215093046,0.6965492685813992,1,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",d4dcd4479a7addb45f759e9159815ba619d7a10603840f44d7cd68d2d897e04d
d7195a7371a169ec25caf6fa,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:220,2026-07-14T17:56:07.790870+00:00,0,"[0.9537803145233156, 0.04613369931230956, 8.598616437488195e-05]","[[0.9733439811875212, 0.0266207332028007, 3.528560967810163e-05], [0.9595681815025812, 0.0402957614192981, 0.0001360570781206], [0.9675191738493528, 0.0324207994633445, 6.0026687302575846e-05], [0.9100314756670048, 0.0897991502412307, 0.0001693740917644], [0.9584387604101174, 0.0415320522348738, 2.9187355008732294e-05]]",0.0,0.18785667336283793,0.9537803145233156,0,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",73a9a5c566aa40b8ba49e832458da6c354279480e9311e5c9544fbb05560f97f
75e7c1af3c94cdd5cb2865e9,2026-07-14T17:56:07.790870+00:00,phase_e_prediction_9007144,N0,N0_five_seed_development_frozen,strategy_b_governed_learning_path_v1,student-mat:development:221,2026-07-14T17:56:07.790870+00:00,0,"[0.9558966684645476, 0.038761840485471835, 0.005341491049980419]","[[0.9207584154635944, 0.0744028875985784, 0.0048386969378271], [0.9567776712495925, 0.0353642709713574, 0.0078580577790502], [0.9670397187328296, 0.0284016527742393, 0.0045586284929309], [0.9745942116682152, 0.023918361351616, 0.0014874269801688], [0.9603133252085068, 0.0317220297315681, 0.0079646450599251]]",0.0,0.19705252399315704,0.9558966684645476,0,True,8ee61fc73cd4d50a02433174ff16f13cd8ad267c56d06d8dba53830aa32ad2d3,3cfa27f77420e86f0c5e2707c1f05cb455d616d009192380a6fb76b460d14503,1411dae4774542f0db333954ab97949f971afb6d7ed211350016657e14669b11,"{'probability_available': False, 'uncertainty_available': False, 'deterministic_rule': True}",a790b353888c10d46f5d0bf54f720d6ac882ead56c48f28cfb5a5be988c91d7e
