recommendation_instance_id,prediction_snapshot_id,recommendation_revision_id,recommendation_review_status,predicted_class_name,n0_r0_agreement,predictive_entropy,max_model_score,seed_disagreement,trajectory,policy_version,active
83054d7f8468e56b3c5a4a2e,5819e1c3c2ada167982d4aa5,4de27700998e235537888e78,advisor_review_required,Medium,True,0.40603549640603254,0.8824782020623901,0.0,-3.0,strategy_b_governed_learning_path_v1,False
a561a05ecb4d44ced2942cdf,50395bfacc761cd7f3f90665,0679c27b44ab1f8a6721fc9b,advisor_review_required,Medium,True,0.7082158120496383,0.5808770514130084,0.4,-2.0,strategy_b_governed_learning_path_v1,False
470b10d5418995f58015865b,ae126015285ce13145adec17,ec8b11a00a17f2db4abf4a92,advisor_review_required,Medium,True,0.19411648583111007,0.9603986237236747,0.0,-2.0,strategy_b_governed_learning_path_v1,False
8e2ff3f48ff085f0f7c0ab9b,b22f97cacd6ecc8932c05ad5,693cb60a6d85dfcc7ee20e59,advisor_review_required,Low,True,0.4349961981167353,0.8450212160260773,0.0,0.0,strategy_b_governed_learning_path_v1,False
9ed686a65f74ec8f2d75e939,68980af63e68175580a750ae,6456fff47cf6b2b1d91addbb,advisor_review_required,Medium,True,0.2843436949340582,0.9261896541916721,0.0,0.0,strategy_b_governed_learning_path_v1,False
8dbff96d9389d84a2d809fc3,8bf136bb9daad40919a4a625,0f9ad43d145a371fadbaf902,advisor_review_required,Medium,True,0.19757558698935007,0.9533966111200021,0.0,0.0,strategy_b_governed_learning_path_v1,False
fd8863ba055902ded32dab94,f876fc6e6133e462e8d9ec37,d2a85ac4473f39e994d523f3,advisor_review_required,Medium,True,0.4350336672382935,0.8587786566846944,0.0,0.0,strategy_b_governed_learning_path_v1,False
19161ad4712562c2ec17faa4,fe67e4b63f10593d2083e11e,935563f2bdce6e4e320c22e2,advisor_review_required,Medium,True,0.3255666689345082,0.917326625994589,0.0,2.0,strategy_b_governed_learning_path_v1,False
316a50b474a8d00425b86322,423651488965f36da539fa7d,a54f1fe643531b112c329952,advisor_review_required,Medium,True,0.3112117271734602,0.9149722092553085,0.0,3.0,strategy_b_governed_learning_path_v1,False
4b0a1fcac86022156a72bc38,af9f6d98669bb082ba3c2265,d648ce20b5ba4f95f6906de8,advisor_review_required,High,True,0.5791907780589669,0.7664469948087963,0.0,1.0,strategy_b_governed_learning_path_v1,False
3e2ce285c223bbfa0479c067,73b7faa72a6906426e256ff6,d6274968438c6d784b95b7d2,advisor_review_required,Medium,True,0.42922377728065086,0.8506731140247915,0.0,-1.0,strategy_b_governed_learning_path_v1,False
adb20dfc30687e9ee1b8fe49,f35f39d63e545c804716baf9,4db711c92284eb7ca5d81e25,advisor_review_required,Low,True,0.6982305762856676,0.5098730601690241,0.4,-1.0,strategy_b_governed_learning_path_v1,False
4feebf342b53f7095bdd9580,64ca4140396bb7bd1fce4e0b,4836bf32063ce4cebf163d40,advisor_review_required,Low,True,0.4577440297132353,0.830263450556749,0.0,-1.0,strategy_b_governed_learning_path_v1,False
dd904466d8b6aeda4c169431,af1ece0ae7d9f809eb20099e,eed205a11f3706ddeb670d5d,advisor_review_required,Medium,True,0.6796737445776906,0.6433837090722717,0.2,2.0,strategy_b_governed_learning_path_v1,False
ba993123b39ddc9dac1f13b4,0170d2b90c46e81a379d0041,c1b2f882718eb337db0bc837,advisor_review_required,Medium,False,0.7019630775536878,0.5268950818099312,0.2,-1.0,strategy_b_governed_learning_path_v1,False
de6647ed64ee0848a560ee8c,3af2610c5e225b91a268c630,5191b74dc8a42192d897d77b,advisor_review_required,High,True,0.34933851966331725,0.8980377987738729,0.0,-1.0,strategy_b_governed_learning_path_v1,False
56c664e61cfc3a37491af0c7,50e8c397c1251d245da487c5,07a3daa1342b615a70ee19af,advisor_review_required,Medium,True,0.31876731058239494,0.9202667622826548,0.0,-1.0,strategy_b_governed_learning_path_v1,False
192f9fa2adf92ed6fbdc3d10,0c0891f14276fee37381bfad,0919398920d137edc6284930,advisor_review_required,Medium,True,0.7171189609070608,0.5420359720806391,0.2,1.0,strategy_b_governed_learning_path_v1,False
91110bf99e08a97e22361be2,181927ce83287753ce0dff13,91477799c2de521de6f6af42,advisor_review_required,Medium,True,0.1920759882910808,0.9606547848229203,0.0,1.0,strategy_b_governed_learning_path_v1,False
591bbe4ec4af0c960319ac21,c648c1b10dfbb9b14ff7b91f,1ad7b08bba61f13854b90de6,advisor_review_required,Medium,True,0.517294291296492,0.8144122995826187,0.0,0.0,strategy_b_governed_learning_path_v1,False
dc48bf961bb5f6beb1b1c80b,ed485c987d4661be94b99c6d,e0a4d54b07e890d80ab62423,advisor_review_required,High,True,0.2890006363894144,0.9165862766126492,0.0,-1.0,strategy_b_governed_learning_path_v1,False
bb9a7e4a8e493019525924bc,42f41977c9b258777903c271,94552ec0de8360e3edebb314,advisor_review_required,Low,True,0.4577440297132353,0.830263450556749,0.0,-1.0,strategy_b_governed_learning_path_v1,False
31fbfc68e5babf8e300ac441,02c89d938c5957d7df778596,830949ea4b33acafa629e9f1,advisor_review_required,Medium,True,0.42922377728065086,0.8506731140247915,0.0,-1.0,strategy_b_governed_learning_path_v1,False
6ae17435900b6603b1482c95,ebf3b9fc58a7fc4f0d55e2cd,3f00ef82e6ddc50633f30481,advisor_review_required,Medium,True,0.2898448248624423,0.9232555341442381,0.0,0.0,strategy_b_governed_learning_path_v1,False
78277f8259b2606c9ebdc7ef,6fbe261c905119d9c37329f5,708e1ca2f98ffa3460e0fd75,advisor_review_required,High,True,0.3900438307736838,0.8746631454165392,0.0,-1.0,strategy_b_governed_learning_path_v1,False
3c4ecc1f843fc6ba626a4f75,4fb0ec9be88d674ed9b62211,7ad17547cb272db3e3fe73b5,advisor_review_required,Medium,True,0.5528803766412443,0.7710965291186582,0.0,0.0,strategy_b_governed_learning_path_v1,False
8edeeef64536632847ecf4d0,8533b6f84f284cec601118e1,f3f0a77af63c30814126f120,advisor_review_required,High,True,0.48561167894323987,0.8165750062753606,0.0,2.0,strategy_b_governed_learning_path_v1,False
0268246f1ad7913577ba18c4,9107b27a3797ed69ea4f0131,c4d232ce521dfc21d2a25df0,advisor_review_required,Medium,True,0.24819992684146874,0.9444898521501243,0.0,2.0,strategy_b_governed_learning_path_v1,False
b9c3c090e69faa56ab720427,70a7d5da62720f6d09cd44d4,f08bf7d6fc7c970ab6e5fe87,advisor_review_required,Low,True,0.22859601761855863,0.9398286557925859,0.0,-1.0,strategy_b_governed_learning_path_v1,False
369daa497233944fde1833b1,bc370cdff51130980902bc9c,6a96dc91fce6c5fc9c224c25,advisor_review_required,Medium,True,0.4350336672382935,0.8587786566846944,0.0,0.0,strategy_b_governed_learning_path_v1,False
fe802a66d51a59145a369588,b4edc7c504dbdebe96a8dc99,40d02d4fed54713cef50e964,advisor_review_required,Low,True,0.25349590032337277,0.9308572457592152,0.0,-1.0,strategy_b_governed_learning_path_v1,False
ae514d15b797d92e029dd2aa,ab3b47b3a0d4d7830485fd28,9f099498789a605a714124aa,advisor_review_required,Low,True,0.4349961981167353,0.8450212160260773,0.0,0.0,strategy_b_governed_learning_path_v1,False
60852951d1c4f3543e886f7f,70a6c9596f49540791fb9049,f162c9a4768ae6b5383b427a,advisor_review_required,Medium,True,0.19729751213947827,0.9591002402176505,0.0,1.0,strategy_b_governed_learning_path_v1,False
2eac024f359a478c5ba445c8,c582b08ced7e92fd7bfdf4ea,f52392dd0b44d65800510ccc,advisor_review_required,Medium,True,0.18390180969260642,0.962933643143262,0.0,0.0,strategy_b_governed_learning_path_v1,False
3d1f0c08d8af0cc9031d32f7,59342c6d089a861c597128c1,497f291e17f9949da2dda039,advisor_review_required,High,True,0.26596480597265376,0.9283827844089968,0.0,-2.0,strategy_b_governed_learning_path_v1,False
47ee611586c292d4580d8474,5c079909f3f8ad17e097cedc,4e082576eeb6cfcf84c960c0,advisor_review_required,Medium,True,0.2314420497859721,0.949264888510662,0.0,0.0,strategy_b_governed_learning_path_v1,False
540d0d881ca438d410818e60,f651aefbcfeca32993d5433d,246f455f1ff4d0f97f6902f6,advisor_review_required,Medium,True,0.2427600246698725,0.9440759560809824,0.0,-1.0,strategy_b_governed_learning_path_v1,False
e7f1a6c4c5ecb16d15bb70c5,0eda652b3cd05868694fc91a,573c4089ab356a449b4f51b4,advisor_review_required,Medium,True,0.2843436949340582,0.9261896541916721,0.0,0.0,strategy_b_governed_learning_path_v1,False
fa5570836d02f9e13592e8cd,f4e090b59e8527e934f795ea,57dbdb1e086cd237cf8bf42f,advisor_review_required,Medium,True,0.23931318593816384,0.9466060331798106,0.0,-1.0,strategy_b_governed_learning_path_v1,False
f51bf7f9ba11d7d9e6183f27,0404ad861ca83ca7a72877a7,afbeb5feb22826385426633d,advisor_review_required,Medium,True,0.5034365181030341,0.8071382342260229,0.0,0.0,strategy_b_governed_learning_path_v1,False
89b8e2c3a8bb1fe62a319382,15962af2dc88acda5a4b728e,e73b66dd971dfddccb6b185b,advisor_review_required,Medium,True,0.31216890672807324,0.9175988827950521,0.0,0.0,strategy_b_governed_learning_path_v1,False
34606cea9bd046032c026cbb,c8074933915823272f5b8d66,7e4fe8cf9e17ff9247687fd3,advisor_review_required,Low,True,0.2039525447654751,0.9532749465432193,0.0,-1.0,strategy_b_governed_learning_path_v1,False
55c90dba9a04a27a7daadd4f,4335baac56af97e629411b26,32647180729e65daad6ccf4f,advisor_review_required,Medium,True,0.39859072126036826,0.8716360375048737,0.0,-1.0,strategy_b_governed_learning_path_v1,False
c11884c7d7d2ff346a1180e8,14ebd7a9160e0121eb2b24ab,6a71b9841f51a5a2b6d16e84,advisor_review_required,Medium,True,0.2728885205807162,0.9324009307502277,0.0,-2.0,strategy_b_governed_learning_path_v1,False
31af02a88634f5be5c1ea2e7,d706c226aa8934a51bc1f5af,88d6f66550b7bfa07028eb3f,advisor_review_required,Medium,True,0.28366150422693387,0.9293444778270846,0.0,-2.0,strategy_b_governed_learning_path_v1,False
77c5e9a3656b9f8e13e95a62,fd011d94d6a377a13ea41539,9a138bcdadda8129ad6a67d0,advisor_review_required,Medium,True,0.21066584356135407,0.9553706094321374,0.0,-2.0,strategy_b_governed_learning_path_v1,False
5346edcecc7c04e51eeaf559,48a072f28abc42161616d7bf,0321208152f627a33aa2566a,advisor_review_required,Low,True,0.11484830418762021,0.975948684140987,0.0,-1.0,strategy_b_governed_learning_path_v1,False
176d966aaef83f6d25c36e2a,cf034c86bd8455390f3f33b9,5300c393681692b1b15dd5dd,advisor_review_required,High,True,0.14214386717511818,0.9680488631071004,0.0,-1.0,strategy_b_governed_learning_path_v1,False
fc4d10e882ff7a3b416bd9b2,f317bae3dbdf7d686145965f,16a7da341121a105c0a2cf81,advisor_review_required,Low,True,0.403031378275656,0.8621735211879556,0.0,0.0,strategy_b_governed_learning_path_v1,False
3feed1d8533ff357717deea6,f6d27027f48e9614cc8e217d,c3c5a57187593dcf2727af66,advisor_review_required,High,False,0.67259853018466,0.6296602375562949,0.4,-1.0,strategy_b_governed_learning_path_v1,False
53f1af473021dce25dcfd1a9,002bee2b452825aa91c1e75b,2962001687f124a66da867b0,advisor_review_required,Low,True,0.5089670754688703,0.8070800552009272,0.0,1.0,strategy_b_governed_learning_path_v1,False
ae598d517d2fe92588d27b47,28df6dc741bc06439f1cc00e,f0ae03bcc6ea13c57a0c69a6,advisor_review_required,High,True,0.2585900818478668,0.929752705820255,0.0,0.0,strategy_b_governed_learning_path_v1,False
856349db7a2f2c8a7f4477ca,11bca14a1abae70bdc417dd7,a5da68b7789e9f06f19f9a64,advisor_review_required,Medium,True,0.5034365181030341,0.8071382342260229,0.0,0.0,strategy_b_governed_learning_path_v1,False
cde84656e5ab2d80b6d07677,2b81044a08a24f09024420c0,778f8a042eb5b017de481c45,advisor_review_required,Low,True,0.2039525447654751,0.9532749465432193,0.0,-1.0,strategy_b_governed_learning_path_v1,False
e73c010548558c709343af3b,001d5b3c4699a1ec5ca0d0e3,f7105d4514db4a4856abe544,advisor_review_required,Medium,True,0.2843436949340582,0.9261896541916721,0.0,0.0,strategy_b_governed_learning_path_v1,False
d51893f66ff7e3176cffd70f,651f64cf1713a2f2afe53fa7,0c100f00592084ba7ca2afd5,advisor_review_required,Low,True,0.15114641479515104,0.9653119889911324,0.0,-1.0,strategy_b_governed_learning_path_v1,False
74f6209f7aade2bae388af21,bd92b1c5623618c899dfe0db,b6b1b404466bc7b68a9e0f69,advisor_review_required,Medium,False,0.6995295484710051,0.5432474250438206,0.2,-1.0,strategy_b_governed_learning_path_v1,False
d8a5adca3532d2f6f683a88d,7ce9d33e17fd71ba094b7604,3b355d824f640390cd4cd345,advisor_review_required,Low,True,0.14858428546980737,0.9667801032604875,0.0,-1.0,strategy_b_governed_learning_path_v1,False
c1801c32de4a8d7764593939,c0398ad1c199c99aa3571d1f,798414cdc9b640e818d3942d,advisor_review_required,Low,True,0.19596011597514376,0.9561430096041634,0.0,-2.0,strategy_b_governed_learning_path_v1,False
81c623f620b430d239cb3363,9e4627642062d3f55e74b674,2895d2a4cbc41ff9e3531b03,advisor_review_required,Low,True,0.6468899517041286,0.6590062222507777,0.2,2.0,strategy_b_governed_learning_path_v1,False
a0b90a622e130d9d716f7dbd,57689334ccf5f636761b1f18,b2f42409b08fc55ca2d2aa47,advisor_review_required,Low,True,0.11484830418762021,0.975948684140987,0.0,-1.0,strategy_b_governed_learning_path_v1,False
b8b93de9782138b64c643d3c,df3641de2135e28f31c6db08,db61defab06e40501bb64634,advisor_review_required,Low,True,0.7077578303939871,0.570670644204955,0.2,0.0,strategy_b_governed_learning_path_v1,False
6ac19f7febd64ee274fc66f9,c882c9c20974dea2a4395448,755d46cea94519a1ce84093e,advisor_review_required,Low,True,0.5913196349094523,0.7274595726144722,0.0,-2.0,strategy_b_governed_learning_path_v1,False
