recommendation_instance_id,goal_id,goal_type,title,description,baseline,target,measurement_method,start_date,target_date,priority,status,evidence_codes,policy_version
4cb330132c4e1cfa3fdea1f8,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'high_predicted_achievement']",strategy_b_governed_learning_path_v1
69b9e202fe4756f3e8116ab5,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'high_predicted_achievement']",strategy_b_governed_learning_path_v1
236978ac9ce676457ee87fa0,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
101e27db79279ddbc9d1de15,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
aa11b3f20b7da34062b4a160,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'high_predicted_achievement']",strategy_b_governed_learning_path_v1
3c27b2fdc198e29dba0a5f0a,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
b904291fcbecda3d48b14666,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
8f81c00eb68a3568d0ec1d13,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
7e5561ccdd0da5d7a3a024d3,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
53a69292bc1a29cf9fce6ed8,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
817495ac3120dd2bad586fce,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
977cb53055a9b162d5af4b68,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
251288c7b75b1b5d35c1732d,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
1ea1b5645b59589ab07d78f9,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
f05ca29039df34ebf7046ce6,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
522b5c263983a7925d088d48,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
3308de3df29379439b1d5d6e,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'high_predicted_achievement']",strategy_b_governed_learning_path_v1
f23e1f04e1ae2a119b00559b,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
3f98a056dd1793a3c7c5fd97,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
7e8d559c53b2fd33b6b1bdea,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
63a0560ab4e13ed2901ee3c1,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
99c72bd622c8b5d158261ad3,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
b0cfceaa0676eccece7ce460,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'high_predicted_achievement']",strategy_b_governed_learning_path_v1
0c3874eb29dfb4081dfb02e3,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
8e15a3c50a9a166e687a629d,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
3bfdc01aaa442776d5871cce,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
99a8f1e16060a35d814d7567,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
edeaca06071e9a42284c70c5,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
a68a89d0710a6524285ed148,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
90692fc16c80990fa2271fd3,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
b859da94a089e1a620e85934,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
219ddaa1900cde85c7449aa5,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
a2d11438a41ab40b4ce3c45c,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
6a2b4c2a939bf11848459f11,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
596736f6afee2c7d66def1a7,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
188ae5aeb7be84fe41bdc446,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
f5a6691e37387c88b42659c5,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
e8800d01d0a6f7579bd2a0d1,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
7534f9db59088b36818c0fea,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
a5e8288ce7cc3350938c5ce6,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
0be19d7a2043ddf56b2c8219,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
fd4820157dc323c180ffc0bf,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
1e237ddab24bc01901a189ef,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
e2898a556f0e7e2fbda4ff7f,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'high_predicted_achievement']",strategy_b_governed_learning_path_v1
62b92c152480bd54189fe67d,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
f9449bf89949f30ff30d7fd5,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
5d71c9b16bc69e54ed5e454a,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
2ec56acefa02b3baafc1d5e2,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
9e6cd6deba3b191204cf95fb,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
8156440cf868fcea5e8aa241,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
aa94aa24162a3337e2731382,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
34774f53a239ee46567e2b31,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'high_predicted_achievement']",strategy_b_governed_learning_path_v1
1af2744652f97017eb13a452,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'high_predicted_achievement']",strategy_b_governed_learning_path_v1
f79772ba02a57228ae522c1b,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
df61fb7921e50a4ae94f9457,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
ab1aa8246f30404474872ef5,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
2d03f67fd4bf4debfe3b5c8a,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
b183d447de16a333ef7eebc7,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'high_predicted_achievement']",strategy_b_governed_learning_path_v1
561d6d347ffc1afad6e6a603,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
9ec6b298748fce9756e2380e,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
fca0f4301a369706ca9630a1,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
a7b9178bbd41e8bbca408a54,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'high_predicted_achievement']",strategy_b_governed_learning_path_v1
2009b1d1eda415b8b00368dd,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
531741ef9bcd7eb07bc229cf,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'high_predicted_achievement']",strategy_b_governed_learning_path_v1
6c1026713871b12624f2f1a0,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
754b74b1c072f2a1e9684f7a,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
c9c1eeae9256b52ad3c9f66e,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
8ef7cce979fcec924bd4ec90,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
f9adde9adccb16d86e5c689d,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
47a731ee8e05bcacae0012c4,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
f63a94359f9e2caf7318427e,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_upward', 'low_predicted_achievement']",strategy_b_governed_learning_path_v1
ff2f1bfe46ecbeb1c82e598c,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
3c1546c7f5db646f801b19ee,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'high_predicted_achievement']",strategy_b_governed_learning_path_v1
171d9d49b11100759a953016,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
2a801e733cd92bb177cecc8f,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'high_predicted_achievement']",strategy_b_governed_learning_path_v1
eb5258d7e9a59a96778103ee,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
79c62a72c16f4cd6bca79e02,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_downward', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
012526537682477722c81be0,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'high_predicted_achievement']",strategy_b_governed_learning_path_v1
6f9e0f9089c6667be9c18232,goal_week4_progress,learning_path,Complete the advisor-confirmed four-week learning path,Complete at least 80% of scheduled learning-path actions over four weeks.,completion_not_started,at_least_80_percent_action_completion,follow_up_completion_records,advisor_to_set,four_weeks_after_advisor_approval,1,draft,"['trajectory_stable', 'medium_predicted_achievement']",strategy_b_governed_learning_path_v1
