dataset_version_id,source_record_identity,source_row_number,outer_fold,seed,role
1,student-mat:dataset-version:1:source-row:261,261,2,123,model_train
1,student-mat:dataset-version:1:source-row:263,263,2,123,model_train
1,student-mat:dataset-version:1:source-row:265,265,2,123,model_train
1,student-mat:dataset-version:1:source-row:267,267,2,123,model_train
1,student-mat:dataset-version:1:source-row:271,271,2,123,model_train
1,student-mat:dataset-version:1:source-row:273,273,2,123,model_train
1,student-mat:dataset-version:1:source-row:274,274,2,123,model_train
1,student-mat:dataset-version:1:source-row:276,276,2,123,model_train
1,student-mat:dataset-version:1:source-row:278,278,2,123,model_train
1,student-mat:dataset-version:1:source-row:280,280,2,123,model_train
1,student-mat:dataset-version:1:source-row:281,281,2,123,model_train
1,student-mat:dataset-version:1:source-row:283,283,2,123,model_train
1,student-mat:dataset-version:1:source-row:284,284,2,123,model_train
1,student-mat:dataset-version:1:source-row:286,286,2,123,model_train
1,student-mat:dataset-version:1:source-row:288,288,2,123,model_train
1,student-mat:dataset-version:1:source-row:290,290,2,123,model_train
1,student-mat:dataset-version:1:source-row:291,291,2,123,model_train
1,student-mat:dataset-version:1:source-row:293,293,2,123,model_train
1,student-mat:dataset-version:1:source-row:296,296,2,123,model_train
1,student-mat:dataset-version:1:source-row:298,298,2,123,model_train
1,student-mat:dataset-version:1:source-row:299,299,2,123,model_train
1,student-mat:dataset-version:1:source-row:301,301,2,123,model_train
1,student-mat:dataset-version:1:source-row:302,302,2,123,model_train
1,student-mat:dataset-version:1:source-row:303,303,2,123,model_train
1,student-mat:dataset-version:1:source-row:304,304,2,123,model_train
1,student-mat:dataset-version:1:source-row:305,305,2,123,model_train
1,student-mat:dataset-version:1:source-row:310,310,2,123,model_train
1,student-mat:dataset-version:1:source-row:311,311,2,123,model_train
1,student-mat:dataset-version:1:source-row:312,312,2,123,model_train
1,student-mat:dataset-version:1:source-row:314,314,2,123,model_train
1,student-mat:dataset-version:1:source-row:315,315,2,123,model_train
1,student-mat:dataset-version:1:source-row:318,318,2,123,model_train
1,student-mat:dataset-version:1:source-row:319,319,2,123,model_train
1,student-mat:dataset-version:1:source-row:320,320,2,123,model_train
1,student-mat:dataset-version:1:source-row:323,323,2,123,model_train
1,student-mat:dataset-version:1:source-row:325,325,2,123,model_train
1,student-mat:dataset-version:1:source-row:326,326,2,123,model_train
1,student-mat:dataset-version:1:source-row:327,327,2,123,model_train
1,student-mat:dataset-version:1:source-row:328,328,2,123,model_train
1,student-mat:dataset-version:1:source-row:334,334,2,123,model_train
1,student-mat:dataset-version:1:source-row:335,335,2,123,model_train
1,student-mat:dataset-version:1:source-row:336,336,2,123,model_train
1,student-mat:dataset-version:1:source-row:339,339,2,123,model_train
1,student-mat:dataset-version:1:source-row:340,340,2,123,model_train
1,student-mat:dataset-version:1:source-row:342,342,2,123,model_train
1,student-mat:dataset-version:1:source-row:343,343,2,123,model_train
1,student-mat:dataset-version:1:source-row:344,344,2,123,model_train
1,student-mat:dataset-version:1:source-row:345,345,2,123,model_train
1,student-mat:dataset-version:1:source-row:347,347,2,123,model_train
1,student-mat:dataset-version:1:source-row:348,348,2,123,model_train
1,student-mat:dataset-version:1:source-row:350,350,2,123,model_train
1,student-mat:dataset-version:1:source-row:351,351,2,123,model_train
1,student-mat:dataset-version:1:source-row:353,353,2,123,model_train
1,student-mat:dataset-version:1:source-row:356,356,2,123,model_train
1,student-mat:dataset-version:1:source-row:357,357,2,123,model_train
1,student-mat:dataset-version:1:source-row:360,360,2,123,model_train
1,student-mat:dataset-version:1:source-row:361,361,2,123,model_train
1,student-mat:dataset-version:1:source-row:362,362,2,123,model_train
1,student-mat:dataset-version:1:source-row:364,364,2,123,model_train
1,student-mat:dataset-version:1:source-row:367,367,2,123,model_train
1,student-mat:dataset-version:1:source-row:368,368,2,123,model_train
1,student-mat:dataset-version:1:source-row:371,371,2,123,model_train
1,student-mat:dataset-version:1:source-row:373,373,2,123,model_train
1,student-mat:dataset-version:1:source-row:374,374,2,123,model_train
1,student-mat:dataset-version:1:source-row:375,375,2,123,model_train
1,student-mat:dataset-version:1:source-row:376,376,2,123,model_train
1,student-mat:dataset-version:1:source-row:377,377,2,123,model_train
1,student-mat:dataset-version:1:source-row:378,378,2,123,model_train
1,student-mat:dataset-version:1:source-row:379,379,2,123,model_train
1,student-mat:dataset-version:1:source-row:381,381,2,123,model_train
1,student-mat:dataset-version:1:source-row:382,382,2,123,model_train
1,student-mat:dataset-version:1:source-row:384,384,2,123,model_train
1,student-mat:dataset-version:1:source-row:387,387,2,123,model_train
1,student-mat:dataset-version:1:source-row:388,388,2,123,model_train
1,student-mat:dataset-version:1:source-row:389,389,2,123,model_train
1,student-mat:dataset-version:1:source-row:392,392,2,123,model_train
1,student-mat:dataset-version:1:source-row:3,3,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:14,14,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:15,15,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:24,24,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:25,25,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:31,31,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:45,45,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:47,47,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:48,48,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:51,51,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:66,66,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:77,77,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:83,83,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:98,98,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:106,106,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:111,111,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:112,112,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:117,117,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:127,127,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:131,131,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:147,147,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:153,153,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:154,154,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:155,155,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:158,158,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:159,159,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:174,174,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:186,186,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:200,200,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:201,201,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:202,202,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:203,203,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:207,207,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:208,208,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:231,231,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:233,233,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:236,236,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:239,239,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:240,240,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:242,242,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:243,243,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:247,247,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:252,252,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:262,262,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:264,264,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:268,268,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:269,269,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:272,272,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:277,277,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:289,289,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:292,292,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:297,297,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:306,306,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:308,308,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:341,341,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:346,346,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:349,349,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:359,359,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:366,366,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:369,369,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:372,372,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:386,386,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:390,390,2,123,outer_validation
1,student-mat:dataset-version:1:source-row:5,5,2,155,early_stop
1,student-mat:dataset-version:1:source-row:35,35,2,155,early_stop
1,student-mat:dataset-version:1:source-row:46,46,2,155,early_stop
1,student-mat:dataset-version:1:source-row:50,50,2,155,early_stop
1,student-mat:dataset-version:1:source-row:64,64,2,155,early_stop
1,student-mat:dataset-version:1:source-row:68,68,2,155,early_stop
1,student-mat:dataset-version:1:source-row:91,91,2,155,early_stop
1,student-mat:dataset-version:1:source-row:101,101,2,155,early_stop
1,student-mat:dataset-version:1:source-row:109,109,2,155,early_stop
1,student-mat:dataset-version:1:source-row:116,116,2,155,early_stop
1,student-mat:dataset-version:1:source-row:122,122,2,155,early_stop
1,student-mat:dataset-version:1:source-row:133,133,2,155,early_stop
1,student-mat:dataset-version:1:source-row:134,134,2,155,early_stop
1,student-mat:dataset-version:1:source-row:135,135,2,155,early_stop
1,student-mat:dataset-version:1:source-row:149,149,2,155,early_stop
1,student-mat:dataset-version:1:source-row:167,167,2,155,early_stop
1,student-mat:dataset-version:1:source-row:172,172,2,155,early_stop
1,student-mat:dataset-version:1:source-row:182,182,2,155,early_stop
1,student-mat:dataset-version:1:source-row:205,205,2,155,early_stop
1,student-mat:dataset-version:1:source-row:219,219,2,155,early_stop
1,student-mat:dataset-version:1:source-row:221,221,2,155,early_stop
1,student-mat:dataset-version:1:source-row:237,237,2,155,early_stop
1,student-mat:dataset-version:1:source-row:238,238,2,155,early_stop
1,student-mat:dataset-version:1:source-row:251,251,2,155,early_stop
1,student-mat:dataset-version:1:source-row:253,253,2,155,early_stop
1,student-mat:dataset-version:1:source-row:254,254,2,155,early_stop
1,student-mat:dataset-version:1:source-row:284,284,2,155,early_stop
1,student-mat:dataset-version:1:source-row:300,300,2,155,early_stop
1,student-mat:dataset-version:1:source-row:301,301,2,155,early_stop
1,student-mat:dataset-version:1:source-row:310,310,2,155,early_stop
1,student-mat:dataset-version:1:source-row:334,334,2,155,early_stop
1,student-mat:dataset-version:1:source-row:335,335,2,155,early_stop
1,student-mat:dataset-version:1:source-row:343,343,2,155,early_stop
1,student-mat:dataset-version:1:source-row:351,351,2,155,early_stop
1,student-mat:dataset-version:1:source-row:352,352,2,155,early_stop
1,student-mat:dataset-version:1:source-row:365,365,2,155,early_stop
1,student-mat:dataset-version:1:source-row:368,368,2,155,early_stop
1,student-mat:dataset-version:1:source-row:392,392,2,155,early_stop
1,student-mat:dataset-version:1:source-row:0,0,2,155,model_train
1,student-mat:dataset-version:1:source-row:4,4,2,155,model_train
1,student-mat:dataset-version:1:source-row:6,6,2,155,model_train
1,student-mat:dataset-version:1:source-row:8,8,2,155,model_train
1,student-mat:dataset-version:1:source-row:10,10,2,155,model_train
1,student-mat:dataset-version:1:source-row:11,11,2,155,model_train
1,student-mat:dataset-version:1:source-row:13,13,2,155,model_train
1,student-mat:dataset-version:1:source-row:16,16,2,155,model_train
1,student-mat:dataset-version:1:source-row:17,17,2,155,model_train
1,student-mat:dataset-version:1:source-row:18,18,2,155,model_train
1,student-mat:dataset-version:1:source-row:19,19,2,155,model_train
1,student-mat:dataset-version:1:source-row:20,20,2,155,model_train
1,student-mat:dataset-version:1:source-row:21,21,2,155,model_train
1,student-mat:dataset-version:1:source-row:22,22,2,155,model_train
1,student-mat:dataset-version:1:source-row:23,23,2,155,model_train
1,student-mat:dataset-version:1:source-row:26,26,2,155,model_train
1,student-mat:dataset-version:1:source-row:27,27,2,155,model_train
1,student-mat:dataset-version:1:source-row:29,29,2,155,model_train
1,student-mat:dataset-version:1:source-row:32,32,2,155,model_train
1,student-mat:dataset-version:1:source-row:33,33,2,155,model_train
1,student-mat:dataset-version:1:source-row:34,34,2,155,model_train
1,student-mat:dataset-version:1:source-row:36,36,2,155,model_train
1,student-mat:dataset-version:1:source-row:37,37,2,155,model_train
1,student-mat:dataset-version:1:source-row:38,38,2,155,model_train
1,student-mat:dataset-version:1:source-row:39,39,2,155,model_train
1,student-mat:dataset-version:1:source-row:40,40,2,155,model_train
1,student-mat:dataset-version:1:source-row:41,41,2,155,model_train
1,student-mat:dataset-version:1:source-row:42,42,2,155,model_train
1,student-mat:dataset-version:1:source-row:43,43,2,155,model_train
1,student-mat:dataset-version:1:source-row:44,44,2,155,model_train
1,student-mat:dataset-version:1:source-row:49,49,2,155,model_train
1,student-mat:dataset-version:1:source-row:52,52,2,155,model_train
1,student-mat:dataset-version:1:source-row:57,57,2,155,model_train
1,student-mat:dataset-version:1:source-row:58,58,2,155,model_train
1,student-mat:dataset-version:1:source-row:60,60,2,155,model_train
1,student-mat:dataset-version:1:source-row:61,61,2,155,model_train
1,student-mat:dataset-version:1:source-row:62,62,2,155,model_train
1,student-mat:dataset-version:1:source-row:63,63,2,155,model_train
1,student-mat:dataset-version:1:source-row:65,65,2,155,model_train
1,student-mat:dataset-version:1:source-row:70,70,2,155,model_train
1,student-mat:dataset-version:1:source-row:71,71,2,155,model_train
1,student-mat:dataset-version:1:source-row:72,72,2,155,model_train
1,student-mat:dataset-version:1:source-row:76,76,2,155,model_train
1,student-mat:dataset-version:1:source-row:78,78,2,155,model_train
1,student-mat:dataset-version:1:source-row:79,79,2,155,model_train
1,student-mat:dataset-version:1:source-row:80,80,2,155,model_train
1,student-mat:dataset-version:1:source-row:82,82,2,155,model_train
1,student-mat:dataset-version:1:source-row:84,84,2,155,model_train
1,student-mat:dataset-version:1:source-row:85,85,2,155,model_train
1,student-mat:dataset-version:1:source-row:87,87,2,155,model_train
1,student-mat:dataset-version:1:source-row:90,90,2,155,model_train
1,student-mat:dataset-version:1:source-row:93,93,2,155,model_train
1,student-mat:dataset-version:1:source-row:94,94,2,155,model_train
1,student-mat:dataset-version:1:source-row:95,95,2,155,model_train
1,student-mat:dataset-version:1:source-row:96,96,2,155,model_train
1,student-mat:dataset-version:1:source-row:97,97,2,155,model_train
1,student-mat:dataset-version:1:source-row:99,99,2,155,model_train
1,student-mat:dataset-version:1:source-row:100,100,2,155,model_train
1,student-mat:dataset-version:1:source-row:102,102,2,155,model_train
1,student-mat:dataset-version:1:source-row:103,103,2,155,model_train
1,student-mat:dataset-version:1:source-row:108,108,2,155,model_train
1,student-mat:dataset-version:1:source-row:113,113,2,155,model_train
1,student-mat:dataset-version:1:source-row:114,114,2,155,model_train
1,student-mat:dataset-version:1:source-row:115,115,2,155,model_train
1,student-mat:dataset-version:1:source-row:119,119,2,155,model_train
1,student-mat:dataset-version:1:source-row:120,120,2,155,model_train
1,student-mat:dataset-version:1:source-row:121,121,2,155,model_train
1,student-mat:dataset-version:1:source-row:123,123,2,155,model_train
1,student-mat:dataset-version:1:source-row:124,124,2,155,model_train
1,student-mat:dataset-version:1:source-row:125,125,2,155,model_train
1,student-mat:dataset-version:1:source-row:128,128,2,155,model_train
1,student-mat:dataset-version:1:source-row:130,130,2,155,model_train
1,student-mat:dataset-version:1:source-row:137,137,2,155,model_train
1,student-mat:dataset-version:1:source-row:138,138,2,155,model_train
1,student-mat:dataset-version:1:source-row:139,139,2,155,model_train
1,student-mat:dataset-version:1:source-row:140,140,2,155,model_train
1,student-mat:dataset-version:1:source-row:141,141,2,155,model_train
1,student-mat:dataset-version:1:source-row:143,143,2,155,model_train
1,student-mat:dataset-version:1:source-row:144,144,2,155,model_train
1,student-mat:dataset-version:1:source-row:145,145,2,155,model_train
1,student-mat:dataset-version:1:source-row:146,146,2,155,model_train
1,student-mat:dataset-version:1:source-row:148,148,2,155,model_train
1,student-mat:dataset-version:1:source-row:150,150,2,155,model_train
1,student-mat:dataset-version:1:source-row:152,152,2,155,model_train
1,student-mat:dataset-version:1:source-row:156,156,2,155,model_train
1,student-mat:dataset-version:1:source-row:157,157,2,155,model_train
1,student-mat:dataset-version:1:source-row:160,160,2,155,model_train
1,student-mat:dataset-version:1:source-row:161,161,2,155,model_train
1,student-mat:dataset-version:1:source-row:162,162,2,155,model_train
1,student-mat:dataset-version:1:source-row:163,163,2,155,model_train
1,student-mat:dataset-version:1:source-row:164,164,2,155,model_train
1,student-mat:dataset-version:1:source-row:165,165,2,155,model_train
1,student-mat:dataset-version:1:source-row:166,166,2,155,model_train
1,student-mat:dataset-version:1:source-row:168,168,2,155,model_train
1,student-mat:dataset-version:1:source-row:169,169,2,155,model_train
1,student-mat:dataset-version:1:source-row:171,171,2,155,model_train
1,student-mat:dataset-version:1:source-row:173,173,2,155,model_train
1,student-mat:dataset-version:1:source-row:175,175,2,155,model_train
1,student-mat:dataset-version:1:source-row:176,176,2,155,model_train
1,student-mat:dataset-version:1:source-row:177,177,2,155,model_train
1,student-mat:dataset-version:1:source-row:178,178,2,155,model_train
1,student-mat:dataset-version:1:source-row:179,179,2,155,model_train
1,student-mat:dataset-version:1:source-row:180,180,2,155,model_train
1,student-mat:dataset-version:1:source-row:181,181,2,155,model_train
1,student-mat:dataset-version:1:source-row:183,183,2,155,model_train
1,student-mat:dataset-version:1:source-row:184,184,2,155,model_train
1,student-mat:dataset-version:1:source-row:187,187,2,155,model_train
1,student-mat:dataset-version:1:source-row:189,189,2,155,model_train
1,student-mat:dataset-version:1:source-row:190,190,2,155,model_train
1,student-mat:dataset-version:1:source-row:191,191,2,155,model_train
1,student-mat:dataset-version:1:source-row:192,192,2,155,model_train
1,student-mat:dataset-version:1:source-row:194,194,2,155,model_train
1,student-mat:dataset-version:1:source-row:195,195,2,155,model_train
1,student-mat:dataset-version:1:source-row:196,196,2,155,model_train
1,student-mat:dataset-version:1:source-row:197,197,2,155,model_train
1,student-mat:dataset-version:1:source-row:199,199,2,155,model_train
1,student-mat:dataset-version:1:source-row:206,206,2,155,model_train
1,student-mat:dataset-version:1:source-row:209,209,2,155,model_train
1,student-mat:dataset-version:1:source-row:210,210,2,155,model_train
1,student-mat:dataset-version:1:source-row:212,212,2,155,model_train
1,student-mat:dataset-version:1:source-row:213,213,2,155,model_train
1,student-mat:dataset-version:1:source-row:215,215,2,155,model_train
1,student-mat:dataset-version:1:source-row:216,216,2,155,model_train
1,student-mat:dataset-version:1:source-row:217,217,2,155,model_train
1,student-mat:dataset-version:1:source-row:220,220,2,155,model_train
1,student-mat:dataset-version:1:source-row:222,222,2,155,model_train
1,student-mat:dataset-version:1:source-row:227,227,2,155,model_train
1,student-mat:dataset-version:1:source-row:228,228,2,155,model_train
1,student-mat:dataset-version:1:source-row:229,229,2,155,model_train
1,student-mat:dataset-version:1:source-row:230,230,2,155,model_train
1,student-mat:dataset-version:1:source-row:232,232,2,155,model_train
1,student-mat:dataset-version:1:source-row:234,234,2,155,model_train
1,student-mat:dataset-version:1:source-row:235,235,2,155,model_train
1,student-mat:dataset-version:1:source-row:241,241,2,155,model_train
1,student-mat:dataset-version:1:source-row:244,244,2,155,model_train
1,student-mat:dataset-version:1:source-row:246,246,2,155,model_train
1,student-mat:dataset-version:1:source-row:249,249,2,155,model_train
1,student-mat:dataset-version:1:source-row:250,250,2,155,model_train
1,student-mat:dataset-version:1:source-row:256,256,2,155,model_train
1,student-mat:dataset-version:1:source-row:257,257,2,155,model_train
1,student-mat:dataset-version:1:source-row:258,258,2,155,model_train
1,student-mat:dataset-version:1:source-row:260,260,2,155,model_train
1,student-mat:dataset-version:1:source-row:261,261,2,155,model_train
1,student-mat:dataset-version:1:source-row:263,263,2,155,model_train
1,student-mat:dataset-version:1:source-row:265,265,2,155,model_train
1,student-mat:dataset-version:1:source-row:267,267,2,155,model_train
1,student-mat:dataset-version:1:source-row:271,271,2,155,model_train
1,student-mat:dataset-version:1:source-row:273,273,2,155,model_train
1,student-mat:dataset-version:1:source-row:274,274,2,155,model_train
1,student-mat:dataset-version:1:source-row:276,276,2,155,model_train
1,student-mat:dataset-version:1:source-row:278,278,2,155,model_train
1,student-mat:dataset-version:1:source-row:280,280,2,155,model_train
1,student-mat:dataset-version:1:source-row:281,281,2,155,model_train
1,student-mat:dataset-version:1:source-row:283,283,2,155,model_train
1,student-mat:dataset-version:1:source-row:286,286,2,155,model_train
1,student-mat:dataset-version:1:source-row:287,287,2,155,model_train
1,student-mat:dataset-version:1:source-row:288,288,2,155,model_train
1,student-mat:dataset-version:1:source-row:290,290,2,155,model_train
1,student-mat:dataset-version:1:source-row:291,291,2,155,model_train
1,student-mat:dataset-version:1:source-row:293,293,2,155,model_train
1,student-mat:dataset-version:1:source-row:296,296,2,155,model_train
1,student-mat:dataset-version:1:source-row:298,298,2,155,model_train
1,student-mat:dataset-version:1:source-row:299,299,2,155,model_train
1,student-mat:dataset-version:1:source-row:302,302,2,155,model_train
1,student-mat:dataset-version:1:source-row:303,303,2,155,model_train
1,student-mat:dataset-version:1:source-row:304,304,2,155,model_train
1,student-mat:dataset-version:1:source-row:305,305,2,155,model_train
1,student-mat:dataset-version:1:source-row:311,311,2,155,model_train
1,student-mat:dataset-version:1:source-row:312,312,2,155,model_train
1,student-mat:dataset-version:1:source-row:313,313,2,155,model_train
1,student-mat:dataset-version:1:source-row:314,314,2,155,model_train
1,student-mat:dataset-version:1:source-row:315,315,2,155,model_train
1,student-mat:dataset-version:1:source-row:316,316,2,155,model_train
1,student-mat:dataset-version:1:source-row:318,318,2,155,model_train
1,student-mat:dataset-version:1:source-row:319,319,2,155,model_train
1,student-mat:dataset-version:1:source-row:320,320,2,155,model_train
1,student-mat:dataset-version:1:source-row:323,323,2,155,model_train
1,student-mat:dataset-version:1:source-row:325,325,2,155,model_train
1,student-mat:dataset-version:1:source-row:326,326,2,155,model_train
1,student-mat:dataset-version:1:source-row:327,327,2,155,model_train
1,student-mat:dataset-version:1:source-row:328,328,2,155,model_train
1,student-mat:dataset-version:1:source-row:330,330,2,155,model_train
1,student-mat:dataset-version:1:source-row:331,331,2,155,model_train
1,student-mat:dataset-version:1:source-row:336,336,2,155,model_train
1,student-mat:dataset-version:1:source-row:339,339,2,155,model_train
1,student-mat:dataset-version:1:source-row:340,340,2,155,model_train
1,student-mat:dataset-version:1:source-row:342,342,2,155,model_train
1,student-mat:dataset-version:1:source-row:344,344,2,155,model_train
1,student-mat:dataset-version:1:source-row:345,345,2,155,model_train
1,student-mat:dataset-version:1:source-row:347,347,2,155,model_train
1,student-mat:dataset-version:1:source-row:348,348,2,155,model_train
1,student-mat:dataset-version:1:source-row:350,350,2,155,model_train
1,student-mat:dataset-version:1:source-row:353,353,2,155,model_train
1,student-mat:dataset-version:1:source-row:356,356,2,155,model_train
1,student-mat:dataset-version:1:source-row:357,357,2,155,model_train
1,student-mat:dataset-version:1:source-row:360,360,2,155,model_train
1,student-mat:dataset-version:1:source-row:361,361,2,155,model_train
1,student-mat:dataset-version:1:source-row:362,362,2,155,model_train
1,student-mat:dataset-version:1:source-row:364,364,2,155,model_train
1,student-mat:dataset-version:1:source-row:367,367,2,155,model_train
1,student-mat:dataset-version:1:source-row:371,371,2,155,model_train
1,student-mat:dataset-version:1:source-row:373,373,2,155,model_train
1,student-mat:dataset-version:1:source-row:374,374,2,155,model_train
1,student-mat:dataset-version:1:source-row:375,375,2,155,model_train
1,student-mat:dataset-version:1:source-row:376,376,2,155,model_train
1,student-mat:dataset-version:1:source-row:377,377,2,155,model_train
1,student-mat:dataset-version:1:source-row:378,378,2,155,model_train
1,student-mat:dataset-version:1:source-row:379,379,2,155,model_train
1,student-mat:dataset-version:1:source-row:381,381,2,155,model_train
1,student-mat:dataset-version:1:source-row:382,382,2,155,model_train
1,student-mat:dataset-version:1:source-row:384,384,2,155,model_train
1,student-mat:dataset-version:1:source-row:385,385,2,155,model_train
1,student-mat:dataset-version:1:source-row:387,387,2,155,model_train
1,student-mat:dataset-version:1:source-row:388,388,2,155,model_train
1,student-mat:dataset-version:1:source-row:389,389,2,155,model_train
1,student-mat:dataset-version:1:source-row:3,3,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:14,14,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:15,15,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:24,24,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:25,25,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:31,31,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:45,45,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:47,47,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:48,48,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:51,51,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:66,66,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:77,77,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:83,83,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:98,98,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:106,106,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:111,111,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:112,112,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:117,117,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:127,127,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:131,131,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:147,147,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:153,153,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:154,154,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:155,155,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:158,158,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:159,159,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:174,174,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:186,186,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:200,200,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:201,201,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:202,202,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:203,203,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:207,207,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:208,208,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:231,231,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:233,233,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:236,236,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:239,239,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:240,240,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:242,242,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:243,243,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:247,247,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:252,252,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:262,262,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:264,264,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:268,268,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:269,269,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:272,272,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:277,277,2,155,outer_validation
1,student-mat:dataset-version:1:source-row:289,289,2,155,outer_validation
