student_index,rank,item_id,intervention_name,score,explanation
46,3,peer_tutoring,Peer-Led Study Tutoring,0.6771,"Risk Match (30%): 1.00, Performance Need (20%): 0.01, Difficulty Fit (15%): 0.50, Time Fit (15%): 0.80, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
46,4,counselor_meeting,Academic Counselor Consultation,0.6767,"Risk Match (30%): 1.00, Performance Need (20%): 0.21, Difficulty Fit (15%): 0.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
46,5,study_group,Facilitated Study Group,0.6727,"Risk Match (30%): 1.00, Performance Need (20%): 0.01, Difficulty Fit (15%): 0.50, Time Fit (15%): 0.80, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
47,1,attendance_monitoring,Daily Attendance Monitoring,0.8142,"Risk Match (30%): 1.00, Performance Need (20%): 0.50, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
47,2,counselor_meeting,Academic Counselor Consultation,0.8104,"Risk Match (30%): 1.00, Performance Need (20%): 0.50, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
47,3,time_planning,Time Management Workshop,0.7954,"Risk Match (30%): 1.00, Performance Need (20%): 0.50, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
47,4,stress_management,Stress & Lifestyle Management Workshop,0.7954,"Risk Match (30%): 1.00, Performance Need (20%): 0.50, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
47,5,peer_tutoring,Peer-Led Study Tutoring,0.6002,"Risk Match (30%): 0.07, Performance Need (20%): 0.50, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
48,1,counselor_meeting,Academic Counselor Consultation,0.9172,"Risk Match (30%): 0.99, Performance Need (20%): 0.68, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
48,2,time_planning,Time Management Workshop,0.9061,"Risk Match (30%): 1.00, Performance Need (20%): 0.68, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
48,3,stress_management,Stress & Lifestyle Management Workshop,0.8872,"Risk Match (30%): 0.99, Performance Need (20%): 0.68, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.90, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
48,4,study_group,Facilitated Study Group,0.8303,"Risk Match (30%): 1.00, Performance Need (20%): 0.80, Difficulty Fit (15%): 0.50, Time Fit (15%): 0.80, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
48,5,attendance_monitoring,Daily Attendance Monitoring,0.783,"Risk Match (30%): 0.52, Performance Need (20%): 0.68, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
49,1,study_group,Facilitated Study Group,0.9144,"Risk Match (30%): 1.00, Performance Need (20%): 0.70, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
49,2,time_planning,Time Management Workshop,0.8185,"Risk Match (30%): 1.00, Performance Need (20%): 0.62, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
49,3,stress_management,Stress & Lifestyle Management Workshop,0.818,"Risk Match (30%): 1.00, Performance Need (20%): 0.62, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
49,4,peer_tutoring,Peer-Led Study Tutoring,0.6207,"Risk Match (30%): 0.00, Performance Need (20%): 0.70, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
49,5,extra_exercises,Targeted Practice Exercises,0.6007,"Risk Match (30%): 0.00, Performance Need (20%): 0.70, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.80, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
50,1,peer_tutoring,Peer-Led Study Tutoring,0.9023,"Risk Match (30%): 1.00, Performance Need (20%): 0.99, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
50,2,extra_exercises,Targeted Practice Exercises,0.8123,"Risk Match (30%): 1.00, Performance Need (20%): 0.99, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 0.00, Expected Effect (10%): 0.90"
50,3,remedial_class,Remedial Topic Bootcamps,0.7423,"Risk Match (30%): 1.00, Performance Need (20%): 0.99, Difficulty Fit (15%): 0.00, Time Fit (15%): 1.00, Prereq Fit (10%): 0.00, Expected Effect (10%): 0.95"
50,4,attendance_monitoring,Daily Attendance Monitoring,0.6489,"Risk Match (30%): 0.00, Performance Need (20%): 0.79, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
50,5,counselor_meeting,Academic Counselor Consultation,0.6443,"Risk Match (30%): 0.00, Performance Need (20%): 0.79, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
51,1,study_group,Facilitated Study Group,0.7323,"Risk Match (30%): 1.00, Performance Need (20%): 0.22, Difficulty Fit (15%): 0.50, Time Fit (15%): 0.92, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
51,2,time_planning,Time Management Workshop,0.6866,"Risk Match (30%): 1.00, Performance Need (20%): 0.33, Difficulty Fit (15%): 0.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
51,3,advanced_seminar,Advanced Subject Seminar,0.5297,"Risk Match (30%): 0.00, Performance Need (20%): 0.56, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.72, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.60"
51,4,remedial_class,Remedial Topic Bootcamps,0.4788,"Risk Match (30%): 0.04, Performance Need (20%): 0.22, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.52, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.95"
51,5,peer_tutoring,Peer-Led Study Tutoring,0.4488,"Risk Match (30%): 0.04, Performance Need (20%): 0.22, Difficulty Fit (15%): 0.50, Time Fit (15%): 0.92, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
52,1,time_planning,Time Management Workshop,0.7953,"Risk Match (30%): 1.00, Performance Need (20%): 0.50, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
52,2,stress_management,Stress & Lifestyle Management Workshop,0.7953,"Risk Match (30%): 1.00, Performance Need (20%): 0.50, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
52,3,extra_exercises,Targeted Practice Exercises,0.5917,"Risk Match (30%): 0.00, Performance Need (20%): 0.50, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
52,4,peer_tutoring,Peer-Led Study Tutoring,0.5817,"Risk Match (30%): 0.00, Performance Need (20%): 0.50, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
52,5,study_group,Facilitated Study Group,0.5759,"Risk Match (30%): 0.00, Performance Need (20%): 0.50, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
53,1,attendance_monitoring,Daily Attendance Monitoring,0.8215,"Risk Match (30%): 1.00, Performance Need (20%): 0.53, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
53,2,counselor_meeting,Academic Counselor Consultation,0.8165,"Risk Match (30%): 1.00, Performance Need (20%): 0.53, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
53,3,peer_tutoring,Peer-Led Study Tutoring,0.6387,"Risk Match (30%): 0.26, Performance Need (20%): 0.55, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.80, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
53,4,extra_exercises,Targeted Practice Exercises,0.6187,"Risk Match (30%): 0.26, Performance Need (20%): 0.55, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.60, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
53,5,study_group,Facilitated Study Group,0.5558,"Risk Match (30%): 0.00, Performance Need (20%): 0.55, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.80, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
54,1,time_planning,Time Management Workshop,0.9295,"Risk Match (30%): 1.00, Performance Need (20%): 0.80, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
54,2,stress_management,Stress & Lifestyle Management Workshop,0.9295,"Risk Match (30%): 1.00, Performance Need (20%): 0.80, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
54,3,peer_tutoring,Peer-Led Study Tutoring,0.9044,"Risk Match (30%): 1.00, Performance Need (20%): 1.00, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
54,4,extra_exercises,Targeted Practice Exercises,0.8144,"Risk Match (30%): 1.00, Performance Need (20%): 1.00, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 0.00, Expected Effect (10%): 0.90"
54,5,remedial_class,Remedial Topic Bootcamps,0.7444,"Risk Match (30%): 1.00, Performance Need (20%): 1.00, Difficulty Fit (15%): 0.00, Time Fit (15%): 1.00, Prereq Fit (10%): 0.00, Expected Effect (10%): 0.95"
55,1,extra_exercises,Targeted Practice Exercises,0.8362,"Risk Match (30%): 0.89, Performance Need (20%): 0.40, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
55,2,peer_tutoring,Peer-Led Study Tutoring,0.8262,"Risk Match (30%): 0.89, Performance Need (20%): 0.40, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
55,3,remedial_class,Remedial Topic Bootcamps,0.7662,"Risk Match (30%): 0.89, Performance Need (20%): 0.40, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.95"
55,4,study_group,Facilitated Study Group,0.5541,"Risk Match (30%): 0.00, Performance Need (20%): 0.40, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
55,5,attendance_monitoring,Daily Attendance Monitoring,0.5037,"Risk Match (30%): 0.00, Performance Need (20%): 0.44, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
56,1,attendance_monitoring,Daily Attendance Monitoring,0.9431,"Risk Match (30%): 1.00, Performance Need (20%): 0.77, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
56,2,counselor_meeting,Academic Counselor Consultation,0.9381,"Risk Match (30%): 1.00, Performance Need (20%): 0.77, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
56,3,time_planning,Time Management Workshop,0.923,"Risk Match (30%): 1.00, Performance Need (20%): 0.77, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
56,4,stress_management,Stress & Lifestyle Management Workshop,0.908,"Risk Match (30%): 1.00, Performance Need (20%): 0.77, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.90, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
56,5,peer_tutoring,Peer-Led Study Tutoring,0.8636,"Risk Match (30%): 1.00, Performance Need (20%): 0.94, Difficulty Fit (15%): 0.50, Time Fit (15%): 0.80, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
57,1,time_planning,Time Management Workshop,0.9068,"Risk Match (30%): 1.00, Performance Need (20%): 0.68, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
57,2,stress_management,Stress & Lifestyle Management Workshop,0.9068,"Risk Match (30%): 1.00, Performance Need (20%): 0.68, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
57,3,peer_tutoring,Peer-Led Study Tutoring,0.8409,"Risk Match (30%): 0.91, Performance Need (20%): 0.81, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
57,4,extra_exercises,Targeted Practice Exercises,0.7509,"Risk Match (30%): 0.91, Performance Need (20%): 0.81, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 0.00, Expected Effect (10%): 0.90"
57,5,attendance_monitoring,Daily Attendance Monitoring,0.7278,"Risk Match (30%): 0.34, Performance Need (20%): 0.68, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
58,1,extra_exercises,Targeted Practice Exercises,0.8917,"Risk Match (30%): 1.00, Performance Need (20%): 0.51, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
58,2,peer_tutoring,Peer-Led Study Tutoring,0.8817,"Risk Match (30%): 1.00, Performance Need (20%): 0.51, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
58,3,remedial_class,Remedial Topic Bootcamps,0.8217,"Risk Match (30%): 1.00, Performance Need (20%): 0.51, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.95"
58,4,time_planning,Time Management Workshop,0.7962,"Risk Match (30%): 1.00, Performance Need (20%): 0.51, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
58,5,stress_management,Stress & Lifestyle Management Workshop,0.7962,"Risk Match (30%): 1.00, Performance Need (20%): 0.51, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
59,1,extra_exercises,Targeted Practice Exercises,0.6088,"Risk Match (30%): 0.00, Performance Need (20%): 0.59, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
59,2,peer_tutoring,Peer-Led Study Tutoring,0.5988,"Risk Match (30%): 0.00, Performance Need (20%): 0.59, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
59,3,study_group,Facilitated Study Group,0.5937,"Risk Match (30%): 0.00, Performance Need (20%): 0.59, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
59,4,remedial_class,Remedial Topic Bootcamps,0.5388,"Risk Match (30%): 0.00, Performance Need (20%): 0.59, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.95"
59,5,attendance_monitoring,Daily Attendance Monitoring,0.5262,"Risk Match (30%): 0.00, Performance Need (20%): 0.56, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
60,1,time_planning,Time Management Workshop,0.6611,"Risk Match (30%): 1.00, Performance Need (20%): 0.21, Difficulty Fit (15%): 0.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
60,2,stress_management,Stress & Lifestyle Management Workshop,0.6611,"Risk Match (30%): 1.00, Performance Need (20%): 0.21, Difficulty Fit (15%): 0.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
60,3,advanced_seminar,Advanced Subject Seminar,0.6558,"Risk Match (30%): 0.00, Performance Need (20%): 0.98, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.60"
60,4,remedial_class,Remedial Topic Bootcamps,0.4971,"Risk Match (30%): 0.00, Performance Need (20%): 0.01, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.95"
60,5,extra_exercises,Targeted Practice Exercises,0.4171,"Risk Match (30%): 0.00, Performance Need (20%): 0.01, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
61,1,peer_tutoring,Peer-Led Study Tutoring,0.904,"Risk Match (30%): 1.00, Performance Need (20%): 1.00, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
61,2,extra_exercises,Targeted Practice Exercises,0.814,"Risk Match (30%): 1.00, Performance Need (20%): 1.00, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 0.00, Expected Effect (10%): 0.90"
61,3,remedial_class,Remedial Topic Bootcamps,0.726,"Risk Match (30%): 1.00, Performance Need (20%): 1.00, Difficulty Fit (15%): 0.00, Time Fit (15%): 0.88, Prereq Fit (10%): 0.00, Expected Effect (10%): 0.95"
61,4,attendance_monitoring,Daily Attendance Monitoring,0.6602,"Risk Match (30%): 0.04, Performance Need (20%): 0.80, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
61,5,counselor_meeting,Academic Counselor Consultation,0.6552,"Risk Match (30%): 0.04, Performance Need (20%): 0.80, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
62,1,extra_exercises,Targeted Practice Exercises,0.5952,"Risk Match (30%): 0.02, Performance Need (20%): 0.50, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
62,2,peer_tutoring,Peer-Led Study Tutoring,0.5852,"Risk Match (30%): 0.02, Performance Need (20%): 0.50, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
62,3,study_group,Facilitated Study Group,0.5756,"Risk Match (30%): 0.00, Performance Need (20%): 0.50, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
62,4,remedial_class,Remedial Topic Bootcamps,0.5252,"Risk Match (30%): 0.02, Performance Need (20%): 0.50, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.95"
62,5,attendance_monitoring,Daily Attendance Monitoring,0.5154,"Risk Match (30%): 0.00, Performance Need (20%): 0.50, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
63,1,peer_tutoring,Peer-Led Study Tutoring,0.9035,"Risk Match (30%): 1.00, Performance Need (20%): 0.99, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
63,2,extra_exercises,Targeted Practice Exercises,0.8135,"Risk Match (30%): 1.00, Performance Need (20%): 0.99, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 0.00, Expected Effect (10%): 0.90"
63,3,remedial_class,Remedial Topic Bootcamps,0.7435,"Risk Match (30%): 1.00, Performance Need (20%): 0.99, Difficulty Fit (15%): 0.00, Time Fit (15%): 1.00, Prereq Fit (10%): 0.00, Expected Effect (10%): 0.95"
63,4,attendance_monitoring,Daily Attendance Monitoring,0.6492,"Risk Match (30%): 0.00, Performance Need (20%): 0.80, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
63,5,counselor_meeting,Academic Counselor Consultation,0.6442,"Risk Match (30%): 0.00, Performance Need (20%): 0.80, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
64,1,peer_tutoring,Peer-Led Study Tutoring,0.8944,"Risk Match (30%): 1.00, Performance Need (20%): 0.95, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
64,2,extra_exercises,Targeted Practice Exercises,0.8044,"Risk Match (30%): 1.00, Performance Need (20%): 0.95, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 0.00, Expected Effect (10%): 0.90"
64,3,remedial_class,Remedial Topic Bootcamps,0.7044,"Risk Match (30%): 1.00, Performance Need (20%): 0.95, Difficulty Fit (15%): 0.00, Time Fit (15%): 0.80, Prereq Fit (10%): 0.00, Expected Effect (10%): 0.95"
64,4,attendance_monitoring,Daily Attendance Monitoring,0.6463,"Risk Match (30%): 0.01, Performance Need (20%): 0.77, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
64,5,counselor_meeting,Academic Counselor Consultation,0.6413,"Risk Match (30%): 0.01, Performance Need (20%): 0.77, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
65,1,peer_tutoring,Peer-Led Study Tutoring,0.8987,"Risk Match (30%): 1.00, Performance Need (20%): 0.97, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
65,2,extra_exercises,Targeted Practice Exercises,0.8087,"Risk Match (30%): 1.00, Performance Need (20%): 0.97, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 0.00, Expected Effect (10%): 0.90"
65,3,remedial_class,Remedial Topic Bootcamps,0.7327,"Risk Match (30%): 1.00, Performance Need (20%): 0.97, Difficulty Fit (15%): 0.00, Time Fit (15%): 0.96, Prereq Fit (10%): 0.00, Expected Effect (10%): 0.95"
65,4,attendance_monitoring,Daily Attendance Monitoring,0.7079,"Risk Match (30%): 0.21, Performance Need (20%): 0.78, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
65,5,counselor_meeting,Academic Counselor Consultation,0.7029,"Risk Match (30%): 0.21, Performance Need (20%): 0.78, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
66,1,peer_tutoring,Peer-Led Study Tutoring,0.8918,"Risk Match (30%): 1.00, Performance Need (20%): 0.94, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
66,2,extra_exercises,Targeted Practice Exercises,0.8018,"Risk Match (30%): 1.00, Performance Need (20%): 0.94, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 0.00, Expected Effect (10%): 0.90"
66,3,remedial_class,Remedial Topic Bootcamps,0.7318,"Risk Match (30%): 1.00, Performance Need (20%): 0.94, Difficulty Fit (15%): 0.00, Time Fit (15%): 1.00, Prereq Fit (10%): 0.00, Expected Effect (10%): 0.95"
66,4,attendance_monitoring,Daily Attendance Monitoring,0.6429,"Risk Match (30%): 0.00, Performance Need (20%): 0.76, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
66,5,counselor_meeting,Academic Counselor Consultation,0.639,"Risk Match (30%): 0.00, Performance Need (20%): 0.76, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
67,1,study_group,Facilitated Study Group,0.6919,"Risk Match (30%): 1.00, Performance Need (20%): 0.05, Difficulty Fit (15%): 0.50, Time Fit (15%): 0.88, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
67,2,counselor_meeting,Academic Counselor Consultation,0.681,"Risk Match (30%): 1.00, Performance Need (20%): 0.23, Difficulty Fit (15%): 0.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.85"
67,3,time_planning,Time Management Workshop,0.666,"Risk Match (30%): 1.00, Performance Need (20%): 0.23, Difficulty Fit (15%): 0.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
67,4,stress_management,Stress & Lifestyle Management Workshop,0.663,"Risk Match (30%): 1.00, Performance Need (20%): 0.23, Difficulty Fit (15%): 0.00, Time Fit (15%): 0.98, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.70"
67,5,advanced_seminar,Advanced Subject Seminar,0.592,"Risk Match (30%): 0.00, Performance Need (20%): 0.90, Difficulty Fit (15%): 1.00, Time Fit (15%): 0.68, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.60"
68,1,advanced_seminar,Advanced Subject Seminar,0.6559,"Risk Match (30%): 0.00, Performance Need (20%): 0.98, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.60"
68,2,remedial_class,Remedial Topic Bootcamps,0.4971,"Risk Match (30%): 0.00, Performance Need (20%): 0.01, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.95"
68,3,extra_exercises,Targeted Practice Exercises,0.4171,"Risk Match (30%): 0.00, Performance Need (20%): 0.01, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
68,4,peer_tutoring,Peer-Led Study Tutoring,0.4071,"Risk Match (30%): 0.00, Performance Need (20%): 0.01, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.80"
68,5,study_group,Facilitated Study Group,0.402,"Risk Match (30%): 0.00, Performance Need (20%): 0.01, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.75"
69,1,advanced_seminar,Advanced Subject Seminar,0.5831,"Risk Match (30%): 0.00, Performance Need (20%): 0.62, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.60"
69,2,remedial_class,Remedial Topic Bootcamps,0.5407,"Risk Match (30%): 0.02, Performance Need (20%): 0.19, Difficulty Fit (15%): 1.00, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.95"
69,3,extra_exercises,Targeted Practice Exercises,0.4607,"Risk Match (30%): 0.02, Performance Need (20%): 0.19, Difficulty Fit (15%): 0.50, Time Fit (15%): 1.00, Prereq Fit (10%): 1.00, Expected Effect (10%): 0.90"
